dataset,recipe_name,ordering_index,claim_id,original_position,reordered_position,claim_text,ground_truth_error_label,method,raw_score,predicted_error_label,model,threshold,hyperparams,seed
captaincookrecipes,spicytunaavocadowraps,4,6,15,15,"Because we have completed all previous steps (top-top lettuce leaves with the tuna mixture),  we can now do the step Roll-Roll up the lettuce wraps. And now we have completed this step Roll-Roll up the lettuce wraps.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,7,11,11,"Because we have completed all previous steps (Add-add chopped scallion to the bowl, and Add-1 tsp Sriracha sauce to the bowl, and Add-Add 1 can drained tuna to the bowl, and Add-1/4 cup mayonnaise to the bowl),  we can now do the step Mix-Mix the contents of the bowl. And now we have completed this step Mix-Mix the contents of the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,8,14,14,"Because we have completed all previous steps (Season-season 1/4 tsp pepper on the bowl, and place-place avocado slices on each leaf, and Season-Season bowl with 1/4 tsp salt),  we can now do the step top-top lettuce leaves with the tuna mixture. And now we have completed this step top-top lettuce leaves with the tuna mixture.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,9,7,8,"Because we have completed all previous steps (Chop-Chop 1 scallion), and have all necessary ingredients (scallion), we can now do the step Add-add chopped scallion to the bowl. And now we have completed this step Add-add chopped scallion to the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,10,10,10,"Because we have completed all previous steps (drain-drain excess water from can), and have all necessary ingredients (tuna), we can now do the step Add-Add 1 can drained tuna to the bowl. And now we have completed this step Add-Add 1 can drained tuna to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,11,2,1,"Because we have completed all previous steps (START), and have all necessary ingredients (1 ripe avocado), we can now do the step Take-Take 1 ripe avocado. And now we have completed this step Take-Take 1 ripe avocado.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,12,0,0,"Because we have completed all previous steps (START),  we can now do the step Open-Open a can of tuna. And now we have completed this step Open-Open a can of tuna.",0,roscoe_li_self,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,13,16,16,"Because we have completed all previous steps (Roll-Roll up the lettuce wraps),  we can now do the step secure-secure the wrap with a toothpick. And now we have completed this step secure-secure the wrap with a toothpick.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,14,12,13,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (salt), we can now do the step Season-Season bowl with 1/4 tsp salt. And now we have completed this step Season-Season bowl with 1/4 tsp salt.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,15,1,6,"Because we have completed all previous steps (START),  we can now do the step Add-1 tsp Sriracha sauce to the bowl. And now we have completed this step Add-1 tsp Sriracha sauce to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,16,4,3,"Because we have completed all previous steps (START), and have all necessary ingredients (scallion), we can now do the step Chop-Chop 1 scallion. And now we have completed this step Chop-Chop 1 scallion.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,17,5,4,"Because we have completed all previous steps (Take-Take 1 ripe avocado), and have all necessary ingredients (avocado), we can now do the step cut-cut avocado into thin slices. And now we have completed this step cut-cut avocado into thin slices.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,4,18,17,17,"Because we have completed all previous steps (secure-secure the wrap with a toothpick),  we can now do the step END. And now we have completed this step END.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,1,6,9,"Because we have completed all previous steps (Lay-Lay out 2 large lettuce leaves, and cut-cut avocado into thin slices), and have all necessary ingredients (avocado, and leaf), we can now do the step place-place avocado slices on each leaf. And now we have completed this step place-place avocado slices on each leaf.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,2,13,12,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (pepper), we can now do the step Season-season 1/4 tsp pepper on the bowl. And now we have completed this step Season-season 1/4 tsp pepper on the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,3,8,2,"Because we have completed all previous steps (START),  we can now do the step Add-1/4 cup mayonnaise to the bowl. And now we have completed this step Add-1/4 cup mayonnaise to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,4,9,7,"Because we have completed all previous steps (Open-Open a can of tuna),  we can now do the step drain-drain excess water from can. And now we have completed this step drain-drain excess water from can.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,5,3,4,"Because we have completed all previous steps (START), and have all necessary ingredients (lettuce), we can now do the step Lay-Lay out 2 large lettuce leaves. And now we have completed this step Lay-Lay out 2 large lettuce leaves.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,6,15,15,"Because we have completed all previous steps (top-top lettuce leaves with the tuna mixture),  we can now do the step Roll-Roll up the lettuce wraps. And now we have completed this step Roll-Roll up the lettuce wraps.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,7,11,11,"Because we have completed all previous steps (Add-add chopped scallion to the bowl, and Add-1 tsp Sriracha sauce to the bowl, and Add-Add 1 can drained tuna to the bowl, and Add-1/4 cup mayonnaise to the bowl),  we can now do the step Mix-Mix the contents of the bowl. And now we have completed this step Mix-Mix the contents of the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,8,14,14,"Because we have completed all previous steps (Season-season 1/4 tsp pepper on the bowl, and place-place avocado slices on each leaf, and Season-Season bowl with 1/4 tsp salt),  we can now do the step top-top lettuce leaves with the tuna mixture. And now we have completed this step top-top lettuce leaves with the tuna mixture.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,9,7,3,"Because we have completed all previous steps (Chop-Chop 1 scallion), and have all necessary ingredients (scallion), we can now do the step Add-add chopped scallion to the bowl. And now we have completed this step Add-add chopped scallion to the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,10,10,10,"Because we have completed all previous steps (drain-drain excess water from can), and have all necessary ingredients (tuna), we can now do the step Add-Add 1 can drained tuna to the bowl. And now we have completed this step Add-Add 1 can drained tuna to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,11,2,6,"Because we have completed all previous steps (START), and have all necessary ingredients (1 ripe avocado), we can now do the step Take-Take 1 ripe avocado. And now we have completed this step Take-Take 1 ripe avocado.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,12,0,5,"Because we have completed all previous steps (START),  we can now do the step Open-Open a can of tuna. And now we have completed this step Open-Open a can of tuna.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,13,16,16,"Because we have completed all previous steps (Roll-Roll up the lettuce wraps),  we can now do the step secure-secure the wrap with a toothpick. And now we have completed this step secure-secure the wrap with a toothpick.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,14,12,13,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (salt), we can now do the step Season-Season bowl with 1/4 tsp salt. And now we have completed this step Season-Season bowl with 1/4 tsp salt.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,15,1,0,"Because we have completed all previous steps (START),  we can now do the step Add-1 tsp Sriracha sauce to the bowl. And now we have completed this step Add-1 tsp Sriracha sauce to the bowl.",0,roscoe_li_self,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,16,4,1,"Because we have completed all previous steps (START), and have all necessary ingredients (scallion), we can now do the step Chop-Chop 1 scallion. And now we have completed this step Chop-Chop 1 scallion.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,17,5,8,"Because we have completed all previous steps (Take-Take 1 ripe avocado), and have all necessary ingredients (avocado), we can now do the step cut-cut avocado into thin slices. And now we have completed this step cut-cut avocado into thin slices.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,5,18,17,17,"Because we have completed all previous steps (secure-secure the wrap with a toothpick),  we can now do the step END. And now we have completed this step END.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,1,6,9,"Because we have completed all previous steps (Lay-Lay out 2 large lettuce leaves, and cut-cut avocado into thin slices), and have all necessary ingredients (avocado, and leaf), we can now do the step place-place avocado slices on each leaf. And now we have completed this step place-place avocado slices on each leaf.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,2,13,12,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (pepper), we can now do the step Season-season 1/4 tsp pepper on the bowl. And now we have completed this step Season-season 1/4 tsp pepper on the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,3,8,10,"Because we have completed all previous steps (START),  we can now do the step Add-1/4 cup mayonnaise to the bowl. And now we have completed this step Add-1/4 cup mayonnaise to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,4,9,5,"Because we have completed all previous steps (Open-Open a can of tuna),  we can now do the step drain-drain excess water from can. And now we have completed this step drain-drain excess water from can.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,5,3,0,"Because we have completed all previous steps (START), and have all necessary ingredients (lettuce), we can now do the step Lay-Lay out 2 large lettuce leaves. And now we have completed this step Lay-Lay out 2 large lettuce leaves.",0,roscoe_li_self,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,6,15,15,"Because we have completed all previous steps (top-top lettuce leaves with the tuna mixture),  we can now do the step Roll-Roll up the lettuce wraps. And now we have completed this step Roll-Roll up the lettuce wraps.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,7,11,11,"Because we have completed all previous steps (Add-add chopped scallion to the bowl, and Add-1 tsp Sriracha sauce to the bowl, and Add-Add 1 can drained tuna to the bowl, and Add-1/4 cup mayonnaise to the bowl),  we can now do the step Mix-Mix the contents of the bowl. And now we have completed this step Mix-Mix the contents of the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,8,14,14,"Because we have completed all previous steps (Season-season 1/4 tsp pepper on the bowl, and place-place avocado slices on each leaf, and Season-Season bowl with 1/4 tsp salt),  we can now do the step top-top lettuce leaves with the tuna mixture. And now we have completed this step top-top lettuce leaves with the tuna mixture.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,9,7,8,"Because we have completed all previous steps (Chop-Chop 1 scallion), and have all necessary ingredients (scallion), we can now do the step Add-add chopped scallion to the bowl. And now we have completed this step Add-add chopped scallion to the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,10,10,7,"Because we have completed all previous steps (drain-drain excess water from can), and have all necessary ingredients (tuna), we can now do the step Add-Add 1 can drained tuna to the bowl. And now we have completed this step Add-Add 1 can drained tuna to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,11,2,4,"Because we have completed all previous steps (START), and have all necessary ingredients (1 ripe avocado), we can now do the step Take-Take 1 ripe avocado. And now we have completed this step Take-Take 1 ripe avocado.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,12,0,2,"Because we have completed all previous steps (START),  we can now do the step Open-Open a can of tuna. And now we have completed this step Open-Open a can of tuna.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,13,16,16,"Because we have completed all previous steps (Roll-Roll up the lettuce wraps),  we can now do the step secure-secure the wrap with a toothpick. And now we have completed this step secure-secure the wrap with a toothpick.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,14,12,13,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (salt), we can now do the step Season-Season bowl with 1/4 tsp salt. And now we have completed this step Season-Season bowl with 1/4 tsp salt.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,15,1,1,"Because we have completed all previous steps (START),  we can now do the step Add-1 tsp Sriracha sauce to the bowl. And now we have completed this step Add-1 tsp Sriracha sauce to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,16,4,3,"Because we have completed all previous steps (START), and have all necessary ingredients (scallion), we can now do the step Chop-Chop 1 scallion. And now we have completed this step Chop-Chop 1 scallion.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,17,5,6,"Because we have completed all previous steps (Take-Take 1 ripe avocado), and have all necessary ingredients (avocado), we can now do the step cut-cut avocado into thin slices. And now we have completed this step cut-cut avocado into thin slices.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,6,18,17,17,"Because we have completed all previous steps (secure-secure the wrap with a toothpick),  we can now do the step END. And now we have completed this step END.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,1,6,8,"Because we have completed all previous steps (Lay-Lay out 2 large lettuce leaves, and cut-cut avocado into thin slices), and have all necessary ingredients (avocado, and leaf), we can now do the step place-place avocado slices on each leaf. And now we have completed this step place-place avocado slices on each leaf.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,2,13,13,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (pepper), we can now do the step Season-season 1/4 tsp pepper on the bowl. And now we have completed this step Season-season 1/4 tsp pepper on the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,3,8,3,"Because we have completed all previous steps (START),  we can now do the step Add-1/4 cup mayonnaise to the bowl. And now we have completed this step Add-1/4 cup mayonnaise to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,4,9,1,"Because we have completed all previous steps (Open-Open a can of tuna),  we can now do the step drain-drain excess water from can. And now we have completed this step drain-drain excess water from can.",0,roscoe_li_self,1.0,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,5,3,2,"Because we have completed all previous steps (START), and have all necessary ingredients (lettuce), we can now do the step Lay-Lay out 2 large lettuce leaves. And now we have completed this step Lay-Lay out 2 large lettuce leaves.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,6,15,15,"Because we have completed all previous steps (top-top lettuce leaves with the tuna mixture),  we can now do the step Roll-Roll up the lettuce wraps. And now we have completed this step Roll-Roll up the lettuce wraps.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,7,11,11,"Because we have completed all previous steps (Add-add chopped scallion to the bowl, and Add-1 tsp Sriracha sauce to the bowl, and Add-Add 1 can drained tuna to the bowl, and Add-1/4 cup mayonnaise to the bowl),  we can now do the step Mix-Mix the contents of the bowl. And now we have completed this step Mix-Mix the contents of the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,8,14,14,"Because we have completed all previous steps (Season-season 1/4 tsp pepper on the bowl, and place-place avocado slices on each leaf, and Season-Season bowl with 1/4 tsp salt),  we can now do the step top-top lettuce leaves with the tuna mixture. And now we have completed this step top-top lettuce leaves with the tuna mixture.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,9,7,10,"Because we have completed all previous steps (Chop-Chop 1 scallion), and have all necessary ingredients (scallion), we can now do the step Add-add chopped scallion to the bowl. And now we have completed this step Add-add chopped scallion to the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,10,10,6,"Because we have completed all previous steps (drain-drain excess water from can), and have all necessary ingredients (tuna), we can now do the step Add-Add 1 can drained tuna to the bowl. And now we have completed this step Add-Add 1 can drained tuna to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,11,2,4,"Because we have completed all previous steps (START), and have all necessary ingredients (1 ripe avocado), we can now do the step Take-Take 1 ripe avocado. And now we have completed this step Take-Take 1 ripe avocado.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,12,0,0,"Because we have completed all previous steps (START),  we can now do the step Open-Open a can of tuna. And now we have completed this step Open-Open a can of tuna.",0,roscoe_li_self,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,13,16,16,"Because we have completed all previous steps (Roll-Roll up the lettuce wraps),  we can now do the step secure-secure the wrap with a toothpick. And now we have completed this step secure-secure the wrap with a toothpick.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,14,12,12,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (salt), we can now do the step Season-Season bowl with 1/4 tsp salt. And now we have completed this step Season-Season bowl with 1/4 tsp salt.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,15,1,5,"Because we have completed all previous steps (START),  we can now do the step Add-1 tsp Sriracha sauce to the bowl. And now we have completed this step Add-1 tsp Sriracha sauce to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,16,4,9,"Because we have completed all previous steps (START), and have all necessary ingredients (scallion), we can now do the step Chop-Chop 1 scallion. And now we have completed this step Chop-Chop 1 scallion.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,17,5,7,"Because we have completed all previous steps (Take-Take 1 ripe avocado), and have all necessary ingredients (avocado), we can now do the step cut-cut avocado into thin slices. And now we have completed this step cut-cut avocado into thin slices.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,7,18,17,17,"Because we have completed all previous steps (secure-secure the wrap with a toothpick),  we can now do the step END. And now we have completed this step END.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,1,6,7,"Because we have completed all previous steps (Lay-Lay out 2 large lettuce leaves, and cut-cut avocado into thin slices), and have all necessary ingredients (avocado, and leaf), we can now do the step place-place avocado slices on each leaf. And now we have completed this step place-place avocado slices on each leaf.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,2,13,13,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (pepper), we can now do the step Season-season 1/4 tsp pepper on the bowl. And now we have completed this step Season-season 1/4 tsp pepper on the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,3,8,1,"Because we have completed all previous steps (START),  we can now do the step Add-1/4 cup mayonnaise to the bowl. And now we have completed this step Add-1/4 cup mayonnaise to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,4,9,9,"Because we have completed all previous steps (Open-Open a can of tuna),  we can now do the step drain-drain excess water from can. And now we have completed this step drain-drain excess water from can.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,5,3,0,"Because we have completed all previous steps (START), and have all necessary ingredients (lettuce), we can now do the step Lay-Lay out 2 large lettuce leaves. And now we have completed this step Lay-Lay out 2 large lettuce leaves.",0,roscoe_li_self,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,6,15,15,"Because we have completed all previous steps (top-top lettuce leaves with the tuna mixture),  we can now do the step Roll-Roll up the lettuce wraps. And now we have completed this step Roll-Roll up the lettuce wraps.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,7,11,11,"Because we have completed all previous steps (Add-add chopped scallion to the bowl, and Add-1 tsp Sriracha sauce to the bowl, and Add-Add 1 can drained tuna to the bowl, and Add-1/4 cup mayonnaise to the bowl),  we can now do the step Mix-Mix the contents of the bowl. And now we have completed this step Mix-Mix the contents of the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,8,14,14,"Because we have completed all previous steps (Season-season 1/4 tsp pepper on the bowl, and place-place avocado slices on each leaf, and Season-Season bowl with 1/4 tsp salt),  we can now do the step top-top lettuce leaves with the tuna mixture. And now we have completed this step top-top lettuce leaves with the tuna mixture.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,9,7,3,"Because we have completed all previous steps (Chop-Chop 1 scallion), and have all necessary ingredients (scallion), we can now do the step Add-add chopped scallion to the bowl. And now we have completed this step Add-add chopped scallion to the bowl.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,10,10,10,"Because we have completed all previous steps (drain-drain excess water from can), and have all necessary ingredients (tuna), we can now do the step Add-Add 1 can drained tuna to the bowl. And now we have completed this step Add-Add 1 can drained tuna to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,11,2,4,"Because we have completed all previous steps (START), and have all necessary ingredients (1 ripe avocado), we can now do the step Take-Take 1 ripe avocado. And now we have completed this step Take-Take 1 ripe avocado.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,12,0,8,"Because we have completed all previous steps (START),  we can now do the step Open-Open a can of tuna. And now we have completed this step Open-Open a can of tuna.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,13,16,16,"Because we have completed all previous steps (Roll-Roll up the lettuce wraps),  we can now do the step secure-secure the wrap with a toothpick. And now we have completed this step secure-secure the wrap with a toothpick.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,14,12,12,"Because we have completed all previous steps (Mix-Mix the contents of the bowl), and have all necessary ingredients (salt), we can now do the step Season-Season bowl with 1/4 tsp salt. And now we have completed this step Season-Season bowl with 1/4 tsp salt.",1,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,spicytunaavocadowraps,8,15,1,6,"Because we have completed all previous steps (START),  we can now do the step Add-1 tsp Sriracha sauce to the bowl. And now we have completed this step Add-1 tsp Sriracha sauce to the bowl.",0,roscoe_li_self,0.0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0}",42
